year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence
2006.0,26,2531320.3125,28125.783203125,0.0,0.0,2250062.5,0.0,217974784.0,4331370.5,0.0,54704640.0,84377.3515625,0.0,4331370.5,84377.3515625,0.0,1996930.5,18141128.0,618767.1875,0.0,0.0,0.0,0.002903226081990291,0.0010729615902025813,0.0,562515.65,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403219.470703125,281257.8125,0.0,0.0,0.0,0.0,99255882.29882812,25313204.0625,900025.00390625,900025.00390625,0.0,0.0,0.0,54704640.0,0.010282777201348917,0.010282777658348542,0.07917738787788385,0.01898396002038513,0.0032085568700332447
2007.0,27,3656351.5625,562515.625,0.0,0.0,3093835.875,0.0,221068608.0,4612628.5,0.0,55548408.0,646893.0,0.0,4612628.5,646893.0,0.0,1434414.75,18422386.0,618767.1875,0.0,0.0,0.0,0.0041348606611075235,0.021691976740522614,0.0,843773.4750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2868829.658203125,281257.8125,0.0,0.0,0.0,0.0,102124711.95703125,25594461.875,900025.00390625,900025.00390625,0.0,0.0,0.0,55548408.0,0.0,0.015189876818792001,0.08303799633645666,0.013492064275894451,0.024338628519056122
2008.0,28,4218867.0625,0.0,0.0,0.0,2250062.5,0.0,218537280.0,5147019.0,0.0,54985896.0,618767.1875,0.0,5147019.0,618767.1875,0.0,1715672.5,18141128.0,618767.1875,0.0,281257.8125,0.0,0.004826255573534182,0.0,0.0,843773.4750000001,1406289.0,0.0,0.0,0.0,281257.8125,281257.8125,843773.4375,843773.4375,0.0,0.0,0.0,0.0,1996930.4375,281257.8125,28125.783203125,0.0,0.0,0.0,104121642.39453125,25875719.6875,928150.787109375,900025.00390625,0.0,0.0,0.0,54985896.0,0.02557544938432939,0.015345270994583776,0.09360616766161271,0.016310161093775775,0.023529414868321455
2009.0,29,6468929.1875,0.0,0.0,0.0,5625155.9375,0.0,220224832.0,5709535.0,0.0,55548408.0,337509.375,0.0,5709535.0,337509.375,0.0,2559446.0,18703644.0,618767.1875,0.0,562515.625,0.0,0.007343551052748675,0.0,0.0,562515.65,0.0,0.0,0.0,0.0,281257.8125,562515.625,281257.8125,1125031.25,0.0,0.0,0.0,0.0,2812578.0625,562515.625,0.0,0.0,0.0,0.0,106934220.45703125,26438235.3125,928150.787109375,900025.00390625,0.0,0.0,0.0,55548408.0,0.0,0.010126584545861333,0.10278485388816183,0.024074076164289967,0.012698414266074617
2010.0,30,5343898.125,281257.8125,0.0,0.0,4500124.875,0.0,222193632.0,4865761.0,0.0,55829668.0,337509.375,0.0,4865761.0,337509.375,0.0,1715672.5,18703644.0,618767.1875,0.0,562515.625,0.0,0.00601265895527555,0.010718114952210086,0.0,562515.65,281257.8125,0.0,0.0,0.0,0.0,562515.625,0.0,1125031.25,0.0,0.0,0.0,0.0,4246992.9375,281257.8125,0.0,0.0,0.0,0.0,111181213.39453125,26719493.125,928150.787109375,900025.00390625,0.0,0.0,0.0,55829668.0,0.005037784077455019,0.010075568602700629,0.08715367965290426,0.01613756666012011,0.012698414266074617
2011.0,31,3656351.5,0.0,0.0,0.0,3656351.5,0.0,224724960.0,4584503.0,0.0,56392184.0,56251.56640625,0.0,4584503.0,56251.56640625,0.0,2278188.25,18703644.0,900025.0,0.0,843773.4375,0.0,0.004067584993674045,0.0,0.0,843773.4750000001,281257.8125,0.0,0.0,0.0,281257.8125,843773.4375,843773.4375,1968804.6875,0.0,0.0,0.0,0.0,2868829.689453125,281257.8125,281257.8125,281257.8125,0.0,0.0,114050043.08398438,27000750.9375,1209408.599609375,1181282.81640625,0.0,0.0,0.0,56392184.0,0.004987531827105685,0.014962596146302829,0.08129678041907368,0.021204190633116356,0.0020942412243404886
2012.0,32,4218867.0625,281257.8125,0.0,0.0,3656351.5,0.0,223599920.0,4303245.0,0.0,56110928.0,337509.375,0.0,4303245.0,337509.375,0.0,1434414.75,18703644.0,900025.0,0.0,1125031.25,0.0,0.004716981855919269,0.010604455107590307,0.0,562515.65,843773.4375,0.0,0.0,0.0,281257.8125,1125031.25,843773.4375,2812578.125,0.0,0.0,0.0,0.0,2812578.125,281257.8125,0.0,0.0,0.0,0.0,116862621.20898438,27282008.75,1209408.599609375,1181282.81640625,0.0,0.0,0.0,56110928.0,0.015037595484073976,0.010025064101595326,0.07669174532276493,0.01335078600548218,0.012565446473466722
2013.0,33,5062640.3125,281257.8125,0.0,0.0,5062640.3125,0.0,226693760.0,4584503.0,0.0,56954700.0,337509.375,0.0,4584503.0,337509.375,0.0,1715672.5,19266158.0,900025.0,0.0,1406289.0,0.0,0.005583127114416383,0.010384217034039215,0.0,843773.4750000001,0.0,0.0,0.0,0.0,281257.8125,1406289.0625,843773.4375,3656351.5625,0.0,0.0,0.0,0.0,3093835.9375,562515.625,0.0,0.0,0.0,0.0,119956457.14648438,27844524.375,1209408.599609375,1181282.81640625,0.0,0.0,0.0,56954700.0,0.0,0.014814817302171728,0.08049384862004365,0.015641025767254887,0.01230769352790837
2014.0,34,3656351.5625,0.0,0.0,0.0,3656351.5625,0.0,228100048.0,4021986.75,0.0,57235956.0,56251.56640625,0.0,4021986.75,56251.56640625,0.0,1715672.5,19266158.0,1181282.75,0.0,1687546.75,0.0,0.004007398940244852,0.0,0.0,843773.4750000001,562515.625,0.0,0.0,0.0,281257.8125,1687546.875,562515.625,4218867.1875,0.0,0.0,0.0,0.0,3937609.375,281257.8125,281257.8125,281257.8125,0.0,0.0,123894066.52148438,28125782.1875,1490666.412109375,1462540.62890625,0.0,0.0,0.0,57235956.0,0.009828011346573821,0.01474201767504329,0.07027028167398829,0.015482233507118782,0.0020304571793107627
2015.0,35,1968804.6875,0.0,0.0,0.0,1968804.6875,0.0,230350112.0,3178213.0,0.0,57517216.0,56251.56640625,0.0,3178213.0,56251.56640625,0.0,1434414.75,19266158.0,1181282.75,0.0,1968804.5,0.0,0.0021367524747502617,0.0,0.0,562515.65,281257.8125,0.0,0.0,0.0,281257.8125,1968804.6875,562515.625,4781382.8125,0.0,0.0,0.0,0.0,3375093.75,281257.8125,0.0,0.0,0.0,0.0,127269160.27148438,28407040.0,1490666.412109375,1462540.62890625,0.0,0.0,0.0,57517216.0,0.0048899761160206365,0.009779952666693743,0.055256725221192904,0.012944162773230563,0.0020304571793107627
