year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2000,20,1394279.344,115962.5879,2306.314331,1546.918121,1154732.094,337.5093994,235868144,2234452.75,17944.24805,58668376,177923.6875,14991.04199,2251778.25,192914.7188,2953.207275,979339.6875,20628038,689784.75,3093.835938,0,0,0.001477817,0.003874006,7.663080454,672768.7174,680390.75,226975.0648,5.162217345,3.145550612,0,0,0,0,0,0,0,0,6927773.494,425599.3125,30628.97701,28772.67539,112.5031319,0,83443369.5,23477152.13,806084.898,756246.0138,3740.729008,3740.729008,5.137312048,58668376,0.011597232,0.011467314,0.038086153,0.008130963,0.005908842,0
2001,21,1277529.219,93011.96094,1912.553223,1687.546997,1047094.688,140.6289101,236873072,2108392.75,17775.49414,58893420,162060.75,14709.78516,2125437,176770.5313,3065.710205,927672.625,20818028,701513.25,3178.213623,0,0,0.001348327,0.003095781,6.334615134,663487.2092,657412,222474.9396,3.786053419,3.40268546,0,0,0,0,0,0,0,0,3180716.518,398626.7031,18984.90411,18028.62735,168.7546959,0,86624086.02,23875778.84,825069.8021,774274.6412,3909.483704,3909.483704,5.586644564,58893420,0.011162741,0.011265897,0.035800141,0.007677678,0.005365041,0
2002,22,1197427.031,92590.06836,2193.811066,1209.408646,972083.25,168.7546921,237920208,1997211.75,18534.89063,59131184,152104.2188,15412.92676,2015212.375,167517.1563,3121.96167,887734,20998426,707841.5,3206.339355,0,0,0.001258223,0.00307085,7.243174133,664893.4983,674850,253694.5582,4.737198956,2.745182591,0,0,0,0,0,0,0,0,2618678.865,404729.9922,16228.57686,14091.01724,112.5031281,0,89242764.88,24280508.83,841298.379,788365.6584,4021.986832,4021.986832,3.991000894,59131184,0.01141276,0.01124438,0.033775947,0.007323718,0.005019379,0
2003,23,1165532.406,91296.2832,2418.817413,1518.792297,949160.7188,112.5031281,239054800,1894524.625,19013.02734,59396780,142935.2188,15891.06543,1913031.25,158826.2813,3121.96167,835926.375,21090510,712763.5,3318.842285,0,0,0.001218897,0.00301551,7.955951353,688800.4134,662137.125,247506.886,4.919400056,2.805964861,0,0,0,0,0,0,0,0,2708512.716,338943.7891,13781.63282,11840.95406,140.6289101,0,91951277.6,24619452.62,855080.0118,800206.6125,4162.615742,4162.615742,4.992987484,59396780,0.011147694,0.011596595,0.031896083,0.006870212,0.004698956,0
2004,24,1124412.469,88089.94727,1940.679047,1996.930679,904187.5938,168.7546921,240293744,1805534.5,18731.76953,59689876,138210.0938,15609.80664,1823647.5,153819.9063,3121.96167,788056.25,21161190,713663.625,3262.59082,0,0,0.001169831,0.002896797,6.356207853,707363.4299,644417.875,235694.0574,3.945100884,4.012674012,0,0,0,0,0,0,0,0,2639576.481,316724.4219,11812.82866,9675.268799,28.12578201,0,94590854.08,24936177.04,866892.8405,809881.8813,4190.741524,4190.741524,6.537103818,59689876,0.0107961,0.011850643,0.030248589,0.006449405,0.004524412,0
2005,25,1039191.438,84349.21484,1771.924316,2165.685425,837248.25,56.25156403,241967216,1704759.75,18113.00391,60091296,129237.9688,14934.79102,1722310.375,144172.75,3178.213623,745445.75,21392806,722410.6875,3346.968018,0,0,0.00107369,0.002755661,5.767281564,713551.102,639017.75,332728.007,3.501332766,4.683974342,0,0,0,0,0,0,0,0,6202690.881,479572.6875,16116.0731,15075.4188,56.25156403,0,100793545,25415749.73,883008.9136,824957.3001,4246.993088,4246.993088,7.045475373,60091296,0.010634115,0.01187445,0.028369495,0.006062768,0.00420441,0
2006,26,970030.1094,75180.21484,2109.433716,1603.169632,783921.7813,337.5093918,243808048,1616923,18253.63281,60539904,123022.1641,15047.29297,1634529.75,138069.4688,3206.339355,713776.125,21607406,725870.125,3346.968018,0,0,0.000994666,0.0024389,6.8192668,738020.5328,635248.875,349603.4765,4.285136007,3.013006972,0,0,0,0,0,0,0,0,3422232.483,485788.5078,15300.42515,12094.08569,56.25156403,0,104215777.4,25901538.23,898309.3387,837051.3858,4303.244652,4303.244652,5.180122969,60539904,0.01049306,0.012190646,0.026708384,0.00576584,0.003975062,0
2007,27,901628.2031,67642.50293,1940.679108,1603.169571,734729.8125,253.1320419,245751824,1516992.125,18141.12891,61008136,115653.2188,14850.41309,1534486.25,130503.625,3290.716553,670124.8125,21823524,724013.875,3403.219971,0,0,0.000917214,0.002178608,6.230249183,761646.1901,612242,323446.4988,3.569693632,2.868021042,0,0,0,0,0,0,0,0,2986114.211,489669.8672,8043.973099,6975.193569,112.5031281,0,107201891.7,26391208.1,906353.3118,844026.5793,4415.74778,4415.74778,5.144274649,61008136,0.010035416,0.012484338,0.024865407,0.005375766,0.003711098,0
2008,28,873164.875,67811.25586,2221.936859,1771.924377,713804.2031,196.8804779,247770416,1453652.875,18394.26172,61508944,112446.875,15075.41797,1471484.625,127522.2891,3318.842285,639749,22019480,720441.875,3375.094238,0,0,0.000881022,0.002167666,7.0806431,781334.2379,654880.625,379979.3216,4.533679315,3.12668608,0,0,0,0,0,0,0,0,3012299.254,479544.5703,9000.249783,8803.369556,84.37734604,0,110214190.9,26870752.67,915353.5616,852829.9489,4500.125126,4500.125126,5.643877585,61508944,0.010646917,0.012702774,0.023633195,0.005094271,0.003581622,0
2009,29,791543.8438,64295.53711,1800.05011,1518.792267,643039.7188,225.0062637,249722336,1357687.75,18422.38672,61986444,107552.9844,15047.29297,1375632,122600.2734,3375.094238,598404.125,22234220,717460.5,3431.345703,0,0,0.000792424,0.00204064,5.696353048,780490.4644,610892,312758.7014,3.647016871,2.659671159,0,0,0,0,0,0,0,0,2993145.695,482919.6641,9450.262306,6806.439209,56.25156403,0,113207336.6,27353672.34,924803.8239,859636.3881,4556.37669,4556.37669,4.804010271,61986444,0.009855252,0.012591309,0.021902978,0.00473195,0.003401951,0
