year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2007,27,1377066.344,98580.85156,3206.339294,2446.943237,1105258.844,0,244120816,2162619.25,28238.28906,61023248,220843.625,28238.28906,2190857.75,249081.9219,0,847626.625,0,0,0,0,0,0.00141023,0.003184125,10.29232874,761083.6745,633702,345947.1248,6.59246633,5.069562861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.847558828,61023248,0.0103846,0.012472028,0.035439268,0.00679603,0.007082646,0
2008,28,1287682.594,87611.80859,3375.094116,3065.710449,1037869.469,0,246181024,2073826.25,28350.79297,61530828,206471.3594,28350.79297,2102177,234822.1563,0,822397.8125,0,0,0,313602.4688,0,0.001307658,0.002807189,10.75284373,781615.4957,616573.375,349603.4765,6.691011785,5.937564289,313602.4531,313602.4531,815928.9063,815928.9063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.758352134,61530828,0.01002056,0.012702828,0.033703857,0.006544362,0.006572115,0
2009,29,1249094.063,82802.30078,3178.213623,3318.842529,993993.2656,0,248135488,1995833.5,27619.51953,62008420,206499.5,27619.51953,2023453,234119,0,788787.5,0,0,0,630580,0,0.00125848,0.00263445,10.05462533,780771.7222,600794.8125,308539.834,6.566347379,6.625919815,316977.5547,630580.0078,813678.8516,1629607.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49035401,62008420,0.009688923,0.012591382,0.032186492,0.006233092,0.006527134,0
2010,30,1227493.5,86796.16211,3403.21991,3571.974426,979339.7031,0,250081232,1915646.875,27113.25781,62491092,193421,27113.25781,1942760.125,220534.2656,0,746373.8125,0,0,0,946432.5,0,0.001227095,0.002740658,10.68980177,794553.3556,588925.75,285195.4346,6.852081603,6.466341232,316133.7813,946713.7891,838710.7969,2468318.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.21032671,62491092,0.009424155,0.012714666,0.030654719,0.005856071,0.006070348,0
2011,31,1164435.531,84377.3418,2700.075256,3262.591003,937966.7188,0,252216816,1855373.25,26128.85547,63017388,192802.2344,26128.85547,1881502.25,218931.0781,0,728851.5,0,0,0,1269035.25,0,0.001154201,0.002644288,8.417753758,797084.6761,587828.8125,324852.7879,5.227718662,6.073909859,322602.7109,1269316.5,867680.3516,3335998.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.16317382,63017388,0.009328042,0.012648647,0.029442243,0.005676044,0.006005909,0
2012,32,1092911.625,82127.2832,2559.44635,3318.842529,878705.6406,0,254227536,1760139.5,24666.3125,63508504,187008.3125,24666.3125,1784805.875,211674.625,0,692878.625,0,0,0,1589388,0,0.001074738,0.002554951,7.922337289,800459.77,600063.5,299258.3258,4.763806767,5.872208948,320352.6484,1589669.148,882868.2734,4218867.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26508347,63508504,0.009448554,0.012603978,0.027715021,0.005357634,0.005784113,0
2013,33,1078595.594,74223.93555,2840.704163,3037.584778,860086.4063,0,255950512,1678743.5,24019.41797,63932168,178879.9688,24019.41797,1702762.75,202899.375,0,658874.5625,0,0,0,1902146.625,0,0.00105352,0.002294142,8.738332409,769521.4092,630580,292508.138,4.702893441,5.098944211,312758.6875,1902427.836,860086.3906,5078953.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.337060977,63932168,0.009863266,0.012036529,0.026258198,0.005063194,0.005498491,0
2014,34,986286.7969,69555.05566,2953.207275,2953.207397,790868.8594,0,257757600,1599681.875,23485.0293,64377412,165013.9531,23485.0293,1623166.875,188499,0,633702,0,0,0,2208155,0,0.000956603,0.00213511,9.02615613,763614.9949,610188.8125,297852.0367,5.380908989,4.683913779,306008.5,2208436.336,577422.2891,5656375.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.019682226,64377412,0.009478306,0.011861536,0.024848496,0.00483863,0.005039854,0
2015,35,965248.6875,67839.38867,2671.949432,2643.823792,759058.6094,0,259809648,1538367.75,23006.89063,64891352,162426.3906,23006.89063,1561374.5,185433.2813,0,603579.25,0,0,0,2507694.75,0,0.000928804,0.002066929,8.106453534,761927.4479,656483.875,414292.7762,4.740289588,4.648233131,299539.5781,2507975.914,562515.6328,6218891.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.015527972,64891352,0.010116662,0.011741587,0.023706822,0.004574819,0.004924433,0
2016,36,877158.7656,70567.58398,2390.69165,2981.333069,707391.5625,0,261961280,1445918.25,22191.24219,65422196,157026.2344,22191.24219,1468109.5,179217.4844,0,563500.0625,0,0,0,2810890.5,0,0.000837107,0.002134184,7.200833621,758833.6119,652321.25,429199.441,3.960844103,4.756197736,303477.1797,2811453.094,570390.8438,6789282.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.973864767,65422196,0.009970947,0.011599024,0.022101341,0.004240363,0.004726517,0
2017,37,867370.9844,57432.84668,2418.817383,2531.320618,690459.8281,0,264008832,1374563.125,21600.60156,65929648,143525.8594,21600.60156,1396163.75,165126.4688,0,538440,0,0,0,3120274.25,0,0.000821347,0.001723982,7.234173629,740833.1111,684722.125,457043.9656,3.927454303,4.196017492,309383.5938,3120836.688,578547.3203,7367829.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.565759426,65929648,0.010385648,0.011236722,0.020848938,0.004023303,0.004289785,0
2018,38,848189.2188,53692.11621,2081.307983,2728.20105,667256.0469,0,265705664,1350009.375,20447.44336,66352540,135875.6563,20447.44336,1370456.75,156323.0938,0,533911.75,0,0,0,3437251.75,0,0.000798053,0.001601544,6.186882768,718613.7429,664274.6875,377166.7433,3.508518503,3.812749314,317540.0625,3438376.75,596266.5547,7964096.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10490663,66352540,0.010011293,0.010830237,0.020346009,0.003965346,0.004036578,0
